canonical_id,address_string,google_lat,google_lon
2079,"2401 W. OLD ROUTE 66, STRAFFORD, MO, 65757, USA",37.2518247,-93.1678639
2080,"1222 SPRUCE STREET, ST. LOUIS, MO, 63101, USA",38.6243789,-90.2003828
2081,"Susupe, SAIPAN, 96950, Northern Mariana Islands",15.1567839,145.7028775
2082,"202 METROPLEX BLVD, PEARL, MS, 39208, USA",32.2902501,-90.0597098
2083,"2900 4TH AVE NORTH, BILLINGS, MT, 59101, USA",45.7836118,-108.5095733
2084,"805 COLLEEN STREET, HELENA, MT, 59601, USA",46.5937137,-111.9724396
2085,"601 E Trade St, CHARLOTTE, NC, 28202, USA",35.2226924,-80.83722440000001
2086,"518 6TH AVE W, HENDERSONVILLE, NC, 28792, USA",35.3187546,-82.467828
2087,"120 Wilkinson Ave, CARY, NC, 27512, USA",35.789774800000004,-78.77960730000001
2088,"124 NORTH 6TH STREET, GRAND FORKS, ND, 58203, USA",47.924267,-97.0353236
2089,"220 N. WALNUT STREET, GRAND ISLAND, NE, 68801, USA",40.9242015,-98.3432364
2090,"300 East 3rd Street, NORTH PLATTE, NE, 69101, USA",41.1345586,-100.7607001
2091,"2323 AVENUE J, OMAHA, NE, 68110, USA",41.2820726,-95.8987599
2092,"811 CANAL STREET, MANCHESTER, NH, 03101, USA",42.9984836,-71.46629639999999
2093,"1720 RANDOLPH ROAD, ALBUQUERQUE, NM, 87106, USA",35.0522552,-106.6270349
2094,"501 S., Las Vegas, NV, 89101, USA",36.1641801,-115.1435135
2095,"911 E Parr Blvd, RENO, NV, 89512, USA",39.5711833,-119.8111143
2096,"1086 TROY-SCHENECTADY RD, LATHAM, NY, 12110, USA",42.7653031,-73.8121646
2097,"250 Delaware Avenue Floor 7, Buffalo, NY, 14202, USA",42.8911691,-78.8769453
2098,"4250 FEDERAL DRIVE, Batavia, NY, USA",43.0201451,-78.2023932
2099,"201 VARICK STREET, NEW YORK, NY, 10014, USA",40.7282753,-74.00556619999999
2100,"9875 Redhill Drive, Blue Ash, OH, 45242, USA",39.2382289,-84.380236
2101,"1240 E. 9TH STREET, ROOM 585, CLEVELAND, OH, 44199, USA",41.5049609,-81.69177239999999
2102,"50 WEST BROAD ST, COLUMBUS, OH, 43215, USA",39.9624569,-83.0021146
2103,"4400 SW 44TH STREET, OKLAHOMA CITY, OK, 73119, USA",35.4236398,-97.5975192
2104,"211 EAST 7TH AVENUE, EUGENE, OR, 97401, USA",44.0524622,-123.0885813
2105,"310 WEST 6TH STREET, MEDFORD, OR, 97501, USA",42.3255106,-122.8772236
2106,"1111 SOUTHWEST 2ND AVENUE, PORTLAND, OR, 97204, USA",45.51504569999999,-122.67631
2107,"3000 SIDNEY ST SUITE 100, PITTSBURGH, PA, 15203, USA",40.4248324,-79.96081099999999
2108,"170 PIKE COUNTY BLVD, HAWLEY, PA, 18428, USA",41.3885184,-75.0724974
2109,"Maleza Baja, Aguadilla, Puerto Rico, Aguadilla 00604Puerto Rico, AGUADILLA, 00603, Puerto Rico",18.4962828,-67.1355075
2110,"7 Cll TabonucoGuaynabo, 00968, GUAYNABO, 00968, Puerto Rico",18.4078569,-66.1074296
2111,"LUIS MUNOZ MARIN IA, SAN JUAN, 00937, Puerto Rico",18.4075321,-66.0730507
2112,"443 Jefferson Blvd North Suite, Warwick, RI, 02886, USA",41.7357562,-71.4411413
2113,"3950 FABER PLACE DR, CHARLESTON, SC, 29705, USA",32.8463863,-80.0199001
2114,"1835 Assembly St, COLUMBIA, SC, 29201, USA",34.0088782,-81.0401775
2115,"501 Pennsylvania Ave, GREER, SC, 29650, USA",34.9393051,-82.24697139999999
2116,"1675 SAMCO ROAD, RAPID CITY, SD, 57702, USA",44.1007278,-103.2667352
2117,"300 EAST 8TH STREET, SIOUX FALLS, SD, 57103, USA",43.5499676,-96.7233919
2118,"3117 Dayton Blvd, CHATTANOOGA, TN, 37450, USA",35.1059466,-85.2986177
2119,"324 Prosperity Drive, Knoxville, TN, 37923, USA",35.9232411,-84.0793813
2120,"842 VIRGINIA RUN COVE, MEMPHIS, TN, 38122, USA",35.1563308,-89.88122030000001
2121,"501 Brick Church Park Drive, Nashville, TN, 37207, USA",36.2251232,-86.7865862
2122,"9100 S Georgia St, Amarillo, TX, 79118, USA",35.115385,-101.8680283
2123,"109 W CORSICANA STREET, ATHENS, TX, 75751, USA",32.2035715,-95.8558275
2124,"300 EAST 8TH STREET, AUSTIN, TX, 78701, USA",30.2693858,-97.7390392
2125,"1701 APRON DRIVE, BIG SPRING, TX, 79720, USA",32.2248668,-101.5140425
2126,"2401 DODSON AVENUE, DEL RIO, TX, 78840, USA",29.3927093,-100.8988898
2127,"11541 Montana Ave Suite E, El Paso, TX, 79936, USA",31.80421399999999,-106.2910235
2128,"1205 TEXAS AVE, SUITE 605, LUBBOCK, TX, 79401, USA",33.5841136,-101.8450548
2129,"4702 EAST SAUNDERS STREET, LAREDO, TX, 78041, USA",27.5292214,-99.447934
2130,"213 Orive Blvd, LOS FRESNOS, TX, 78566, USA",26.0757281,-97.512372
2131,"400 S. MAIN STREET, MIDLAND, TX, 79701, USA",31.994141,-102.0750416
2132,"250 EAST PALMER ROAD, PECOS, TX, 79772, USA",31.4229124,-103.4932293
2133,"1000 S., EL PASO, TX, 79901, USA",31.75103519999999,-106.4868749
2134,"1209 SUNFLOWER LN, ALVARADO, TX, 76009, USA",32.4065312,-97.2116782
2135,"27991 BUENA VISTA BLVD, LOS FRESNOS, TX, 78566, USA",26.1569011,-97.3505561
2136,"3197 EXECUTIVE DR, SAN ANGELO, TX, 76904, USA",31.4215029,-100.4638024
2137,"566 VETERAN DRIVE, PEARSALL, TX, 78061, USA",28.8973835,-99.1187908
2138,"800 FRANKLIN AVENUE, WACO, TX, 76701, USA",31.5532338,-97.1334651
2139,"2487 S. 1620 W., UNIT E., OGDEN, UT, 84401, USA",41.2205835,-112.0191482
2140,"3075 NORTH MAIN, SPANISH FORK, UT, 84660, USA",40.1488668,-111.6597178
2141,"389 N. Industrial Road, Suite 4, St. George, UT, 84770, USA",37.1197342,-113.5534693
2142,"263 Neff Ave., HARRISONBURG, VA, 22801, USA",38.4271142,-78.8495901
2143,"5280 HENNEMAN DRIVE, NORFOLK, VA, 23513, USA",36.87616999999999,-76.2228761
2144,"400 N 8th St, RICHMOND, VA, 23219, USA",37.5429144,-77.4340477
2145,"5500 Veterans Dr, St Thomas 00801, U.S. Virgin Islands, ST. THOMAS, 00801, U.S. Virgin Islands",18.3403438,-64.9265683
2146,"64 GRICEBROOK ROAD, SAINT ALBANS, VT, 05478, USA",44.8014691,-73.0734028
2147,"3701 RIVER ROAD, YAKIMA, WA, 98902, USA",46.6183336,-120.5593593
2148,"310 E. KNAPP STREET, MILWAUKEE, WI, 53201, USA",43.0471532,-87.9080261
2149,"308 W. 21ST STREET, CHEYENNE, WY, 82001, USA",41.1368016,-104.8198764
2150,"150 E. B STREET, CASPER, WY, 82601, USA",42.8523725,-106.3242133
2151,"620 East 10th Avenue, Anchorage, AK, 99501, USA",61.212362,-149.8722992
2152,"500 Interstate Park Drive, Suite 529, Mobile, AL, 36109, USA",32.3621547,-86.2412058
2154,"443 Redcliff Drive, Redding, CA, 96001, USA",40.5749834,-122.3626062
2156,"415 East Pikes Peak Avenue, Colorado Springs, CO, 80903, USA",38.8332903,-104.8172348
2158,"1013 Morgantown Rd, Bowling Green, KY, 42101, USA",36.9886172,-86.48028640000001
2159,"119 W. Naylor Mill Road, Suite 11, Salisbury, MD, 21801, USA",38.4105074,-75.571609
2160,"4431 Endeavor Drive, Duluth, MN, 55802, USA",46.834694,-92.157027
2161,"532 Fellowship Road, Suite A, Mount Laurel, NJ, 08054, USA",39.93274359999999,-74.9576161
2162,"1140 Commerce Drive, Suite B, Las Cruces, NM, 88001, USA",32.3473177,-106.7626739
2163,"500 N. Richardson Avenue, Roswell, NM, 88201, USA",33.3980667,-104.5248121
2164,"237 West Service Road, Room CB 107, Unit 8, Champlain, NY, 12919, USA",45.0068737,-73.4558729
2165,"100 Federal Plaza, Central Islip, NY, 11722, USA",40.7594706,-73.1909642
2166,"15 Governor Drive, Newburgh, NY, 12550, USA",41.5157485,-74.1110231
2167,"401 S. Salina Street, Suite 108, Syracuse, NY, 13202, USA",43.0468521,-76.1516563
2169,"2851 S Reach Rd, Williamsport, PA, 17701, USA",41.2239063,-77.0718055
2170,"1605 Clugston Road, York, PA, 17404, USA",39.9849944,-76.7579657
2171,"9149 State Highway 44, Corpus Christi, TX, 78406, USA",27.7795664,-97.5436123
2173,"2202 Cornerstone Blvd, Edinburg, TX, 78539, USA",26.2639943,-98.1982091
2174,"806 Hilbig Rd, Conroe, TX, 77301, USA",30.3360804,-95.4425066
2175,"8209 Terminal Road, Lorton, VA, 22079, USA",38.732316,-77.1908708
2176,"103 West Main Street, Salem, VA, 24153, USA",37.2923927,-80.06114029999999
2177,"5200 Industrial Pl, Ferndale, WA, 98248, USA",48.82974489999999,-122.5553748
2178,"825 Jadwin Avenue, Room G165, Richland, WA, 99352, USA",46.27814770000001,-119.2763319
2179,"411 W Cataldo Avenue, Spokane, WA, 99201, USA",47.66582,-117.4181833
2180,"3701 River Road, Yakima, WA, 98902, USA",46.6183336,-120.5593593
3001,"3260 Hospital Dr, Juneau, AK, 99801, USA",58.32901640000001,-134.4649168
3002,"1111 E McDowell Rd, Phoenix, AZ, 85006, USA",33.4645789,-112.0575918
3003,"37000 N Gantzel Rd, Queen Creek, AZ, 85140, USA",33.2147536,-111.5657225
3004,"1625 N Campbell Ave, Tucson, AZ, 85719, USA",32.2420374,-110.9474673
3005,"1625 N Campbell Ave, Casa Grande, AZ, 85222, USA",32.8717017,-111.7401931
3006,"1955 W Frye Rd, Chandler, AZ, 85224, USA",33.2972521,-111.8746513
3007,"4545 N Hunt Highway, Florence, AZ, 85132, USA",33.0732497,-111.4854488
3008,"433 E 6th St, Mesa, AZ, 85203, USA",33.4244021,-111.8216455
3009,"1200 Mohave Rd, Parker, AZ, 85344, USA",34.1356245,-114.2856415
3010,"1035 E Jefferson St, Suite B, Phoenix, AZ, 85038, USA",33.4467847,-112.0596069
3011,"1301 South Crismon Road, Mesa, AZ, 85209, USA",33.3909127,-111.6116681
3012,"350 West Thomas Rd, Phoenix, AZ, 85013, USA",33.4827591,-112.0781849
3013,"1601 West Saint Marys Road, Tucson, AZ, 85745, USA",32.2280533,-111.0005869
3014,"2601 E Roosevelt St, Phoenix, AZ, 85008, USA",33.4579723,-112.0273259
3015,"2400 S Avenue A, Yuma, AZ, 85364, USA",32.6830081,-114.635376
3016,"2615 Chester Avenue, Bakersfield, CA, 93301, USA",35.3833744,-119.0206543
3017,"1401 Garces Highway, Delano, CA, 93215, USA",35.7622429,-119.2397059
3018,"1025 S, Anaheim, CA, 92805, USA",33.8196827,-117.9097961
3019,"7050 Parkway Dr, La Mesa, CA, 91942, USA",32.7746292,-117.0441372
3020,"400 N. Pepper Avenue, Colton, CA, 92324, USA",34.075905,-117.3504529
3021,"2500 Alhambra Ave, Martinez, CA, 94553, USA",38.005595,-122.1314871
3022,"2823, Fresno, CA, 93721, USA",36.7337663,-119.7845829
3023,"16850 Bear Valley Road, Victorville, CA, 92395, USA",34.4723252,-117.2973283
3024,"1415 Ross Ave, El Centro, CA, 92243, USA",32.7804445,-115.5690821
3025,"1531 Esplanade, Chico, CA, 95926, USA",39.7418881,-121.8502121
3026,"1700 Mount Vernon Ave, Bakersfield, CA, 93306, USA",35.3830611,-118.9703357
3027,"11234 Anderson Street, Loma Linda, CA, 92354, USA",34.0494119,-117.2634176
3028,"2215 Truxtun Ave, Bakersfield, CA, 93301, USA",35.3727855,-119.0281718
3029,"2175 Rosaline Ave, Redding, CA, 96001, USA",40.5719533,-122.3952328
3030,"420 34th Street, Bakersfield, CA, 93301, USA",35.3920989,-119.0059836
3031,"1400 E Church St, Santa Maria, CA, 93454, USA",34.9512443,-120.4134364
3032,"1001 N Tustin Ave, Santa Ana, CA, 92705, USA",33.7542839,-117.8328006
3033,"38600 Medical Center Dr, Palmdale, CA, 93551, USA",34.5828766,-118.1448173
3034,"2400 East Fourth Street, National City, CA, 91950, USA",32.6853667,-117.0820744
3035,"751 Medical Center Ct, Chula Vista, CA, 91911, USA",32.6185317,-117.0223143
3036,"2309 Antonio Ave., Camarillo, CA, 93010, USA",34.2433758,-119.0201698
3037,"18300 California 18, Apple Valley, CA, 92307, USA",34.5416051,-117.2656827
3038,"1020 29th Street, Sacramento, CA, 95816, USA",38.5728379,-121.4685571
3039,"200 West Arbor Drive, San Diego, CA, 92103, USA",32.7547942,-117.1651563
3040,"200 West Arbor Drive, San Diego, CA, 92103, USA",32.7547942,-117.1651563
3041,"15248 Eleventh Street, Victorville, CA, 92395, USA",34.5278898,-117.2936963
3042,"1720 E Cesar Chavez, Los Angeles, CA, 90033, USA",34.0438298,-118.2010443
3043,"777 Bannock Street, Denver, CO, 80204, USA",39.7271463,-104.9910589
3044,"8565 Poplar Way, Littleton, CO, 80130, USA",39.5626243,-104.9077281
3045,"1375 E 19th Ave, Denver, CO, 80218, USA",39.7464934,-104.9716478
3046,"12605 E 16th Ave, Aurora, CO, 80045, USA",39.7421389,-104.8414821
3047,"4545 North Federal Highway, Fort Lauderdale, FL, 33308, USA",26.1846956,-80.1188678
3048,"1600 South Andrews Avenue, Ft. Lauderdale, FL, 33316, USA",26.1020662,-80.1408675
3049,"11750 S.W. Bird Rd., Miami, FL, 33175, USA",25.7316502,-80.3858652
3050,"159 N 3rd St, Macclenny, FL, 32063, USA",30.2861576,-82.118911
3051,"5757 N Dixie Hwy, Oakland Park, FL, 33334, USA",26.197562,-80.1333591
3052,"1601 E Las Olas Blvd, Fort Lauderdale, FL, 33301, USA",26.1196023,-80.12676359999999
3053,"3625 University Blvd S, Jacksonville, FL, 32216, USA",30.2881451,-81.60152479999999
3054,"1611 N.W. 12th Ave, Miami, FL, 33136, USA",25.7914178,-80.2139509
3055,"39200 Hooker Highway, Belle Glade, FL, 33430, USA",26.7239624,-80.6708383
3056,"1201 N 37th Ave, Hollywood, FL, 33021, USA",26.021173,-80.18005219999999
3057,"6129 SW 70th St, South Miami, FL, 33143, USA",25.7062242,-80.2926781
3058,"3501 Johnson Street, Hollywood, FL, 33021, USA",26.0198943,-80.179918
3059,"3663 S, Miami, FL, 33133, USA",25.7399012,-80.2134032
3060,"201 East Sample Road, Pompano Beach, FL, 33060, USA",26.2767718,-80.12224959999999
3061,"13001 Southern Blvd, Loxahatchee, FL, 33470, USA",26.6841405,-80.25137579999999
3062,"1400 NW 12th Ave, Miami, FL, 33136, USA",25.7884753,-80.21624659999999
3063,"9555 SW 162 Court, Miami, FL, 33196, USA",25.6784467,-80.4554635
3064,"14150 SW 136th St, Miami, FL, 33186, USA",25.6401089,-80.4224253
3065,"80 Jesse Hill Jr Dr SE, Atlanta, GA, 30303, USA",33.7517847,-84.38200719999999
3066,"710 Center St, Columbus, GA, 31901, USA",32.48016,-84.98124
3067,"126 Us-280, Americus, GA, 31719, USA",32.0670059,-84.2560201
3068,"417 W Third Ave, Albany, GA, 31701, USA",31.5906138,-84.1581312
3069,"2122 Manchester Expy, Columbus, GA, 31904, USA",32.5060575,-84.9601335
3070,"850 Gov Carlos G Camacho Rd., Tamuning, 96913, Guam",13.5040272,144.7759866
3071,"640 Ulukahiki St., Kailua, HI, 96734, USA",21.3808543,-157.7577795
3072,"1301 Punchbowl St, Honolulu, HI, 96813, USA",21.3071592,-157.8544368
3073,"800 Mercy Dr, Council Bluffs, IA, 51503, USA",41.26955239999999,-95.8377584
3074,"701 10th St SE, Cedar Rapids, IA, 52403, USA",41.9786119,-91.655388
3075,"1026 A Ave NE, Cedar Rapids, IA, 52402, USA",41.9848799,-91.6614839
3076,"2720 Stone Park Boulevard, Sioux City, IA, 51104, USA",42.5196531,-96.4057392
3077,"3701 Doty St, Woodstock, IL, 60098, USA",42.2761007,-88.4005739
3078,"1211 W Roosevelt Rd, Maywood, IL, 60153, USA",41.8646488,-87.84745509999999
3079,"5841 S Maryland Ave, Chicago, IL, 60637, USA",41.7892944,-87.60399629999999
3080,"1 Ingalls Dr, Harvey, IL, 60426, USA",41.6074558,-87.65960729999999
3081,"720 Eskenazi Avenue, Indianapolis, IN, 46202, USA",39.7770782,-86.184618
3082,"11109 Parkview Plaza Dr, Fort Wayne, IN, 46845, USA",41.18735239999999,-85.1011039
3083,"2200 Randallia Dr, Fort Wayne, IN, 46805, USA",41.0963257,-85.1096805
3084,"1606 N 7th St, Terre Haute, IN, 47804, USA",39.4862419,-87.406651
3085,"8929 Parallel Pkwy, Kansas City, KS, 66112, USA",39.1264492,-94.7867169
3086,"330 Brookline Avenue, Boston, MA, 02215, USA",42.3392473,-71.1055118
3087,"41 Mall Road, Burlington, MA, 01803, USA",42.4836349,-71.2053665
3088,"170 Morton Street, Jamaica Plain, MA, 02130, USA",42.299369,-71.1014022
3089,"55 Fogg Rd, South Weymouth, MA, 02190, USA",42.1761037,-70.9539453
3090,"55 Lake Ave N, Worcester, MA, 01655, USA",42.27525,-71.762338
3091,"22 S Greene St., Baltimore, MD, 21201, USA",39.2880132,-76.6248449
3092,"300 North Ave., Battle Creek, MI, 49017, USA",42.3305988,-85.1772589
3093,"601 John St., Kalamazoo, MI, 49007, USA",42.2871307,-85.5806296
3094,"100 Michigan St NE, Grand Rapids, MI, 49503, USA",42.9697755,-85.66502779999999
3095,"2799 W Grand Blvd, Detroit, MI, 48202, USA",42.36774279999999,-83.0847144
3096,"400 Hobart St, Cadillac, MI, 49601, USA",44.2455135,-85.389763
3097,"1221 Pine Grove Avenue, Port Huron, MI, 48060, USA",42.9869446,-82.4297392
3098,"500 Osborn Blvd, Sault Ste. Marie, MI, 49783, USA",46.49801919999999,-84.35123089999999
3099,"718 N Macomb St, Monroe, MI, 48162, USA",41.9248071,-83.38795309999999
3100,"301 Becker Ave SW, Willmar, MN, 56201, USA",45.1199948,-95.0460933
3101,"730 South 8th Street, Minneapolis, MN, 55415, USA",44.9720069,-93.2618292
3102,"404 W Fountain St, Albert Lea, MN, 56007, USA",43.6525865,-93.3729281
3103,"6401 France Ave S, Edina, MN, 55435, USA",44.88598700000001,-93.326162
3104,"4050, Coon Rapids, MN, 55433, USA",45.1670628,-93.3132624
3105,"1025 Marsh St, Mankato, MN, 56001, USA",44.1637844,-93.9846538
3106,"3801 South National Ave., Springfield, MO, 65807, USA",37.1451467,-93.2796556
3107,"10114 Kennerly Road, Saint Louis, MO, 63128, USA",38.5105271,-90.3813786
3108,"1000 W 10th St, Rolla, MO, 65401, USA",37.9518849,-91.785685
3109,"1178 Hinemlu St, Saipan, Northern Mariana Islands",15.1899978,145.7724085
3110,"1200 S Columbia Rd, Grand Forks, ND, 58201, USA",47.9113441,-97.0691445
3111,"11111 S 84th St, Papillion, NE, 68046, USA",41.1357768,-96.040333
3112,"4350 Dewey Ave, Omaha, NE, 68105, USA",41.2564625,-95.9772379
3113,"789 Central Avenue, Dover, NH, 03820, USA",43.2132323,-70.8742397
3114,"456 Rahway Avenue, Elizabeth, NJ, 07202, USA",40.6568587,-74.2278419
3115,"225 Williamson Street, Elizabeth, NJ, 07207, USA",40.6590765,-74.2141635
3116,"150 Bergen Street, Newark, NJ, 07103, USA",40.7419589,-74.1905087
3117,"1016 E Roosevelt Ave, Grants, NM, 87020, USA",35.162376,-107.8271279
3118,"1100 Central Ave SE, Albuquerque, NM, 87106, USA",35.0817941,-106.6349329
3119,"2211 Lomas Blvd NE, Albuquerque, NM, 87106, USA",35.0891444,-106.6201045
3120,"360 S Lola Ln, Pahrump, NV, 89048, USA",36.2142718,-116.0256814
3121,"1050 W Galleria Dr, Henderson, NV, 89011, USA",36.0725603,-115.0310294
3122,"2375 E Prater Way, Sparks, NV, 89434, USA",39.5415566,-119.698078
3123,"657 N Town Center Dr, Las Vegas, NV, 89144, USA",36.1810228,-115.3176503
3124,"1800 W Charleston Blvd, Las Vegas, NV, 89102, USA",36.160338,-115.1675595
3125,"462 1st Avenue, New York, NY, 10016, USA",40.7388717,-73.9752894
3126,"100 High Street, Buffalo, NY, 14203, USA",42.9005046,-78.8656317
3127,"462 Grider Street, Buffalo, NY, 14215, USA",42.9261978,-78.8334663
3128,"8900 Vanwyck Expressway, Richmond Hill, NY, 11418, USA",40.7000603,-73.81643609999999
3129,"2950 Elmwood Ave, Kenmore, NY, 14217, USA",42.97747349999999,-78.8804759
3130,"6001 Shimer Dr, Lockport, NY, 14094, USA",43.1487102,-78.706462
3131,"2201 Hempstead Turnpike, East Meadow, NY, 11554, USA",40.72761,-73.553812
3132,"707 E Main Syreet, Middletown, NY, 10940, USA",41.4422018,-74.3682382
3134,"1425 Portland Ave, Rochester, NY, 14621, USA",43.1924948,-77.5878398
3137,"301 E Main St, Bay Shore, NY, 11706, USA",40.7256718,-73.2418879
3138,"601 Elmwood Ave, Rochester, NY, 14642, USA",43.1243425,-77.6237015
3139,"33-57 Harrison Street, Johnson City, NY, 13790, USA",42.1144551,-75.95829859999999
3140,"127 North St, Batavia, NY, 14020, USA",43.0048535,-78.1766608
3141,"1555 Long Pond Road, Rochester, NY, 14626, USA",43.1934452,-77.7058598
3142,"45 St Lawrence Dr, Tiffin, OH, 44883, USA",41.1037988,-83.2164181
3143,"1044 Belmont Ave, Youngstown, OH, 44504, USA",41.1142637,-80.65748889999999
3144,"13207 Ravenna Rd, Chardon, OH, 44024, USA",41.5083174,-81.1900965
3145,"710 South 13Th Street, Blackwell, OK, 74631, USA",36.79791960000001,-97.2999387
3146,"5501 N. Portland, Oklahoma City, OK, 73112, USA",35.5261076,-97.5849946
3147,"1900 N 14th St, Ponca City, OK, 74601, USA",36.7247253,-97.068304
3148,"100 N Academy Ave, Danville, PA, 17822, USA",40.9679898,-76.60678349999999
3149,"500 University Dr, Hershey, PA, 17033, USA",40.2639924,-76.6766007
3150,"155 Wellness Way, State College, PA, 16803, USA",40.8191611,-77.8437041
3151,"809 Turnpike Ave, Clearfield, PA, 16830, USA",41.0339866,-78.4501047
3152,"420 S 5th Ave, West Reading, PA, 19611, USA",40.3309317,-75.9510897
3153,"620 Howard Road, Altoona, PA, 16601, USA",40.5218935,-78.39826459999999
3154,"200 Lothrop St, Pittsburgh, PA, 15213, USA",40.4423131,-79.96058819999999
3155,"100 Laurel Avenue, Bayamon, 00956, Puerto Rico",18.3721184,-66.1712278
3156,"455 Toll Gate Rd, Warwick, RI, 02886, USA",41.7062557,-71.4778084
3157,"164 Summit Ave, Providence, RI, 02906, USA",41.8517218,-71.39825619999999
3158,"593 Eddy St, Providence, RI, 02903, USA",41.81129,-71.4084677
3159,"7901 Farrow Road, Columbia, SC, 29203, USA",34.07661770000001,-80.98080999999999
3160,"101 Avenue J, Anson, TX, 79501, USA",32.76800850000001,-99.8949189
3161,"111 Dallas St, San Antonio, TX, 78205, USA",29.4342423,-98.4924692
3162,"3500 Gaston Avenue, Dallas, TX, 75246, USA",32.7890691,-96.7807079
3163,"300 University Blvd, Round Rock, TX, 78665, USA",30.5634516,-97.6853352
3164,"8402 Cross Park Dr, Austin, TX, 78754, USA",30.3380038,-97.6773354
3165,"3500 I-35 Frontage Rd, Belton, TX, 76513, USA",31.020936,-97.4756699
3166,"1201 W Frank Ave, Lufkin, TX, 75904, USA",31.3356949,-94.7432814
3167,"5101 N. O'Connor Blvd, Irving, TX, 75039, USA",32.8700037,-96.9419039
3168,"499 10th St, Floresville, TX, 78114, USA",29.1585864,-98.1749546
3169,"1201 W Frank Ave, Lufkin, TX, 75904, USA",31.3356949,-94.7432814
3170,"10301 Gateway Blvd W, El Paso, TX, 79925, USA",31.7568205,-106.3497222
3171,"1900 Denver Ave, El Paso, TX, 79902, USA",31.7805653,-106.4759383
3172,"1221 N. Cotton, 3rd Floor, El Paso, TX, 79904, USA",31.7837834,-106.4742413
3173,"200 Ih-35 South, Pearsall, TX, 78061, USA",28.89640189999999,-99.1172931
3174,"3101 S Austin Ave, Georgetown, TX, 78626, USA",30.615011,-97.680607
3175,"504 Medical Center Blvd, Conroe, TX, 77304, USA",30.2849346,-95.4677877
3176,"2800 S MacGregor Way, Houston, TX, 77021, USA",29.7122632,-95.3743512
3177,"1504 Taub Loop, Houston, TX, 77030, USA",29.7106853,-95.3929379
3178,"1313 Hermann Dr, Houston, TX, 77004, USA",29.72272,-95.3875427
3179,"5501 S Expressway 71, Harlingen, TX, 78550, USA",26.1818851,-97.7018643
3180,"1900 Pine St, Abilene, TX, 79601, USA",32.4724497,-99.733196
3181,"1500 S Main St, Fort Worth, TX, 76104, USA",32.7266368,-97.3269182
3182,"701 S E 5th St, Knox City, TX, 79529, USA",33.4137684,-99.811273
3183,"5656 Kelley St, Houston, TX, 77026, USA",29.8119001,-95.3122109
3184,"701 McClintic Dr, Groesbeck, TX, 76642, USA",31.5327269,-96.5306436
3185,"1700 E Saunders St, Laredo, TX, 78041, USA",27.532489,-99.478074
3186,"7700 Floyd Curl Dr, San Antonio, TX, 78229, USA",29.5073251,-98.5732504
3187,"1310 McCullough Ave, San Antonio, TX, 78212, USA",29.4411368,-98.4910439
3188,"1635 N Loop West, Houston, TX, 77008, USA",29.811721,-95.430383
3189,"12412 Judson Rd, Live Oak, TX, 78233, USA",29.552293,-98.3482908
3190,"1139 E Sonterra Blvd, San Antonio, TX, 78258, USA",29.6153904,-98.4754024
3191,"6700 I-10 West, San Antonio, TX, 78201, USA",29.4896688,-98.5477253
3192,"400 Rosalind Redfern Grover Parkway, Midland, TX, 79701, USA",31.9970925,-102.0998803
3193,"8026 Floyd Curl Dr, San Antonio, TX, 78229, USA",29.5138459,-98.5762141
3194,"1905 Hwy 97 E, Jourdanton, TX, 78026, USA",28.93331809999999,-98.5260543
3195,"8811 Village Dr, San Antonio, TX, 78217, USA",29.52001419999999,-98.429132
3196,"3349 Us-181, Kenedy, TX, 78119, USA",28.850747899999998,-97.8781836
3198,"5200 Harry Hines Blvd, Dallas, TX, 75235, USA",32.813186,-96.835567
3199,"613 Victoria Ln, Harlingen, TX, 78550, USA",26.1635599,-97.6720119
3200,"1505 8th St, Wichita Falls, TX, 76301, USA",33.9063056,-98.5013548
3201,"1401 Rangerville Rd., Harlingen, TX, 78550, USA",26.1592223,-97.7070494
3202,"1390 Northwestern Drive, El Paso, TX, 79912, USA",31.8798335,-106.5746087
3203,"17200 St Lukes Way, The Woodlands, TX, 77384, USA",30.205401,-95.4585558
3204,"1600 Hospital Pkwy, Bedford, TX, 76022, USA",32.8349475,-97.1243867
3205,"1301 Pennsylvania Ave, Fort Worth, TX, 76104, USA",32.7358137,-97.3389147
3206,"2001 N Oregon St, El Paso, TX, 79902, USA",31.7712403,-106.5001197
3207,"1625 Medical Center Drive, El Paso, TX, 79902, USA",31.7776439,-106.4808963
3208,"7400 Barlite Blvd, San Antonio, TX, 78224, USA",29.3527996,-98.5453115
3209,"4815 Alameda Avenue, El Paso, TX, 79905, USA",31.7713762,-106.4349088
3210,"4502 Medical Drive, San Antonio, TX, 78229, USA",29.5080258,-98.5775019
3211,"2101 Pease St, Harlingen, TX, 78550, USA",26.1741208,-97.6694828
3212,"1920 Atherholt Rd, Lynchburg, VA, 24501, USA",37.4136538,-79.16924259999999
3213,"7101 Jahnke Rd E, Richmond, VA, 23225, USA",37.5161368,-77.52269489999999
3214,"800 Oak St, Farmville, VA, 23901, USA",37.3025986,-78.40404079999999
3215,"16000 Johnston Memorial Drive, Abingdon, VA, 24211, USA",36.7230251,-81.9120435
3216,"1001 Sam Perry Blvd, Fredericksburg, VA, 22401, USA",38.3098885,-77.4845161
3217,"4600 Spotsylvania County Pkwy, Fredericksburg, VA, 22408, USA",38.2173669,-77.4961871
